sale_id,date,order_id,customer_id,product,region,channel,units,revenue,cost,expense,profit
247,2026-06-22 00:00:00,5375,3164,External HDD,South,B2B,3,20518.86,13692.77,1859.83,4966.25
248,2026-07-05 00:00:00,1610,5324,Creator Laptop,North,Retail,4,508114.52,310323.06,43252.07,154539.39
249,2025-12-12 00:00:00,14464,3920,NAS 2-Bay,Central,Website,2,53846.94,35895.85,6142.88,11808.21
250,2026-05-15 00:00:00,5370,1021,Nexora Keyboard,East,Website,1,1546.55,1171.23,123.62,251.71
251,2026-01-21 00:00:00,7013,1082,Bluetooth Speaker,West,Marketplace,2,8818.52,7152.07,860.44,806.01
252,2025-03-25 00:00:00,5756,5218,Mini PC,North,Marketplace,2,67860.73,44902.0,4766.3,18192.44
253,2025-01-15 00:00:00,3782,8544,Bluetooth Speaker,East,Retail,1,4183.31,2535.35,370.85,1277.11
254,2025-03-01 00:00:00,14214,7012,4K Monitor,South,Marketplace,4,109231.37,75528.68,11422.48,22280.21
255,2025-07-30 00:00:00,9976,6142,Power Bank,West,Marketplace,2,3639.29,2922.24,298.18,418.87
256,2025-10-31 00:00:00,5543,5226,Wireless Headset,East,Retail,3,8789.2,5541.7,814.07,2433.43
257,2026-01-24 00:00:00,11502,6250,Fast Charger,South,Retail,1,1382.04,841.03,173.83,367.19
258,2025-11-14 00:00:00,23508,1588,USB-C Hub,Central,Website,4,8207.17,6540.82,982.54,683.81
259,2025-08-11 00:00:00,13352,9404,Bluetooth Speaker,South,Marketplace,4,17514.3,13950.9,1695.93,1867.47
260,2026-03-22 00:00:00,275,4691,Smartphone Pro,East,B2B,4,181190.4,122358.24,22257.02,36575.14
261,2026-06-08 00:00:00,21075,6856,NAS 2-Bay,South,Website,2,57896.57,47376.59,5466.82,5053.15
262,2025-05-16 00:00:00,8023,3182,Studio Headphones,Central,Marketplace,1,6039.07,4240.07,391.83,1407.17
263,2025-06-09 00:00:00,10580,353,Smart Monitor 24,North,Website,2,22481.65,16277.44,1418.32,4785.89
264,2026-07-21 00:00:00,8569,7225,UPS 1KVA,South,Marketplace,2,16811.3,14043.7,1511.2,1256.41
265,2026-08-14 00:00:00,2896,3863,Surge Protector,Central,Website,2,2532.16,1798.2,312.76,421.19
266,2025-07-08 00:00:00,580,2712,Smartphone Pro,East,Website,1,41981.71,33562.89,2651.82,5767.0
267,2025-11-06 00:00:00,3613,5178,Ultrabook,North,Website,1,74936.23,51325.86,8744.54,14865.83
268,2025-12-18 00:00:00,9788,1444,4K Monitor,West,B2B,2,55453.4,37726.9,3544.12,14182.38
269,2026-01-21 00:00:00,23812,4054,Smartwatch,West,B2B,2,18588.83,11774.14,1723.61,5091.09
270,2026-06-10 00:00:00,3881,6246,Smartphone Pro,West,Retail,3,154047.66,120824.28,18086.61,15136.77
271,2025-03-06 00:00:00,21562,9994,Smart Monitor 24,West,Website,1,11322.74,8015.58,1046.12,2261.05
272,2025-11-15 00:00:00,3458,6416,Nexora Mouse,West,Marketplace,1,727.07,515.48,68.17,143.41
273,2025-05-12 00:00:00,21494,9,Studio Headphones,East,Marketplace,4,24351.83,18081.05,1421.51,4849.28
274,2026-04-04 00:00:00,2050,1641,UPS 2KVA,East,Website,3,49229.83,39773.52,3516.61,5939.7
275,2025-12-29 00:00:00,841,7135,Creator Laptop,Central,B2B,2,238403.27,160056.35,25172.8,53174.12
276,2026-04-01 00:00:00,18239,3451,Mini PC,Central,Retail,1,44194.6,36091.12,5732.6,2370.87
277,2026-07-05 00:00:00,77,2298,Gaming Laptop,West,Marketplace,1,97811.86,74448.4,10332.49,13030.98
278,2026-04-26 00:00:00,3177,22,NAS 2-Bay,North,Retail,2,58507.67,42835.52,6739.45,8932.7
279,2026-06-04 00:00:00,485,6687,Pro Mouse,South,B2B,3,3918.96,2796.13,284.66,838.17
280,2026-05-09 00:00:00,15424,4182,Mechanical Keyboard,East,B2B,1,3553.1,2715.85,254.99,582.26
281,2026-01-16 00:00:00,10256,2117,Smart Monitor 24,Central,Retail,4,46800.08,35795.8,3471.76,7532.52
282,2025-08-27 00:00:00,23886,4809,Mini PC,South,Retail,1,35605.02,23532.01,4295.97,7777.03
283,2025-07-24 00:00:00,20001,3318,Power Bank,North,Marketplace,1,1704.23,1102.0,121.9,480.33
284,2025-08-10 00:00:00,3200,3927,Mini PC,East,B2B,2,74498.12,52102.42,8329.54,14066.17
285,2026-01-05 00:00:00,21836,3802,Ultrabook,North,Retail,3,234001.57,180591.91,17341.39,36068.27
286,2026-05-04 00:00:00,18899,1808,UPS 1KVA,East,Marketplace,2,16212.85,13137.5,1093.54,1981.81
287,2025-08-12 00:00:00,18115,9773,Studio Headphones,West,Retail,4,23162.91,15530.93,2924.4,4707.58
288,2025-12-19 00:00:00,13288,9910,Smartphone A,South,Website,3,58967.7,36677.76,7216.41,15073.53
289,2025-09-09 00:00:00,6181,5013,Tablet Pro,South,Website,1,33293.07,22763.35,3133.55,7396.16
290,2026-01-05 00:00:00,4927,6583,Gaming Laptop,Central,Website,3,304024.32,241896.45,21635.13,40492.75
291,2026-05-13 00:00:00,5548,9906,WiFi Router,Central,Website,3,12560.89,9153.51,757.57,2649.81
292,2025-09-08 00:00:00,7390,5208,Action Camera,West,B2B,4,52308.85,32575.3,4134.69,15598.86
293,2025-08-30 00:00:00,20978,6861,UPS 2KVA,East,B2B,2,27646.77,18930.05,2544.86,6171.87
294,2025-05-03 00:00:00,314,8464,4K Monitor,South,Website,3,90891.01,65031.79,7454.22,18405.01
295,2025-10-31 00:00:00,20766,4926,Tablet Pro,South,Website,3,111102.05,92306.62,11311.67,7483.76
296,2025-10-05 00:00:00,12194,2648,Tablet 10,West,Marketplace,4,82041.1,67368.38,4813.71,9859.01
297,2025-04-08 00:00:00,759,4058,Mesh Router,South,Marketplace,1,8885.91,6239.45,499.42,2147.04
298,2026-08-13 00:00:00,1988,1596,Ultrabook,East,B2B,1,89308.33,74595.02,8680.93,6032.38
299,2026-06-07 00:00:00,22169,4682,Smart Monitor 24,West,Marketplace,3,35049.79,22816.83,2296.26,9936.7
300,2025-06-26 00:00:00,12424,4421,Nexora Mouse,Central,B2B,2,1370.69,1103.24,114.9,152.55
301,2026-07-29 00:00:00,5078,1885,Business Laptop 14,South,Retail,4,238178.65,194782.66,15343.31,28052.68
302,2025-06-15 00:00:00,7970,8000,Mesh Router,East,B2B,1,8675.43,6435.76,953.2,1286.47
303,2025-09-12 00:00:00,23848,4065,Nexora Mouse,North,B2B,1,691.02,535.62,87.1,68.3
304,2025-03-21 00:00:00,13068,6860,Security Camera,Central,Marketplace,2,9228.95,7161.39,922.01,1145.55
305,2026-01-08 00:00:00,3494,5587,Tablet Pro,Central,Marketplace,2,75618.17,62274.76,7493.46,5849.95
306,2025-10-20 00:00:00,782,2574,Wireless Headset,East,Marketplace,4,11952.04,7199.67,1164.49,3587.88
307,2025-06-12 00:00:00,10905,7450,Smart Monitor 27,Central,Retail,2,34144.57,22877.85,2214.37,9052.36
308,2025-06-25 00:00:00,5748,3562,Smartphone A,West,B2B,3,55417.89,36526.51,5700.17,13191.21
309,2026-07-23 00:00:00,2346,2185,Smart Monitor 27,East,Marketplace,1,17734.12,10648.51,1216.03,5869.57
310,2026-02-22 00:00:00,15018,6423,USB-C Hub,East,Retail,2,3963.63,3316.96,493.19,153.48
311,2025-04-04 00:00:00,7231,866,Power Bank,Central,Retail,1,1539.27,1009.09,114.82,415.36
312,2025-03-24 00:00:00,24181,8690,Power Bank,East,Website,2,3324.48,2293.22,427.94,603.32
313,2025-02-12 00:00:00,20740,8091,USB-C Hub,Central,Marketplace,1,1917.94,1298.93,151.65,467.36
314,2025-05-31 00:00:00,18708,7144,Smart Monitor 24,North,B2B,1,10336.73,8469.96,838.55,1028.22
315,2026-03-25 00:00:00,11701,4913,Webcam Pro,East,Retail,1,7094.73,5940.04,561.68,593.01
316,2025-02-07 00:00:00,16467,4312,Power Bank,North,Website,4,6849.8,4607.18,644.71,1597.91
317,2025-06-01 00:00:00,4570,8529,SSD 2TB,Central,Retail,1,12258.77,10293.29,1170.27,795.21
318,2025-01-26 00:00:00,16303,2498,SSD 2TB,Central,Retail,1,10831.17,7213.33,852.11,2765.72
319,2026-01-30 00:00:00,10050,1188,UPS 1KVA,North,Retail,4,29661.06,23788.42,3318.92,2553.72
320,2026-05-10 00:00:00,6998,4707,External HDD,Central,Website,1,5740.11,4656.4,401.23,682.48
321,2025-11-18 00:00:00,8839,4289,Smart Monitor 27,East,Marketplace,2,31440.48,21802.56,2136.74,7501.19
322,2026-07-05 00:00:00,20888,367,USB-C Hub,North,Website,1,2109.81,1371.8,255.41,482.61
323,2026-02-23 00:00:00,18623,4139,Smartwatch,South,Retail,2,17371.35,11379.27,1160.9,4831.18
324,2026-04-10 00:00:00,1711,1539,Smart Lock,North,Marketplace,4,32841.09,23429.04,1674.65,7737.4
325,2025-07-10 00:00:00,6280,4686,Surge Protector,West,Marketplace,1,1200.06,922.52,138.89,138.65
326,2026-06-11 00:00:00,9612,3763,Webcam Pro,East,Retail,2,14211.89,11736.77,747.1,1728.02
327,2026-01-19 00:00:00,5543,9084,Webcam Pro,East,Website,4,31103.5,21658.45,2462.59,6982.46
328,2025-02-22 00:00:00,6099,6866,Nexora Keyboard,North,Marketplace,2,2422.46,1711.17,232.84,478.46
329,2025-02-20 00:00:00,128,9140,Wireless Headset,East,Retail,4,11363.1,7281.38,1194.72,2887.0
330,2026-07-01 00:00:00,14308,9315,Smartphone A,East,Website,1,21064.78,15160.26,1719.84,4184.67
331,2025-06-17 00:00:00,19427,5553,Tablet Pro,North,Marketplace,1,34795.28,21954.32,3586.75,9254.2
332,2025-10-11 00:00:00,1120,2192,Business Laptop 14,Central,Retail,1,53309.37,33802.23,5231.48,14275.66
333,2026-04-08 00:00:00,11796,6298,Smart Monitor 27,East,B2B,1,18927.41,14666.15,2454.89,1806.38
334,2026-04-13 00:00:00,14190,4009,Mesh Router,North,Retail,1,9573.53,6939.43,1122.3,1511.8
335,2025-01-17 00:00:00,8676,1767,Gaming Laptop,East,Retail,2,188069.16,145978.38,18166.11,23924.67
336,2026-01-10 00:00:00,19117,6471,WiFi Router,South,Retail,1,3885.49,2341.84,367.26,1176.39
337,2026-07-10 00:00:00,785,1251,UPS 2KVA,Central,B2B,1,14929.86,9550.73,1038.19,4340.94
338,2025-08-01 00:00:00,5350,3804,Smart Monitor 27,West,Marketplace,2,35583.6,23514.02,1900.48,10169.1
339,2025-11-26 00:00:00,19529,9296,Webcam HD,West,B2B,2,5374.74,4042.48,694.44,637.81
340,2025-06-10 00:00:00,12809,8842,UPS 2KVA,East,Website,1,13743.1,11487.95,705.57,1549.57
341,2026-03-15 00:00:00,9669,5169,Fitness Band,East,B2B,3,10114.71,7279.29,821.75,2013.68
342,2025-03-13 00:00:00,6765,3851,Smart Monitor 24,Central,Website,1,10856.76,6780.36,1377.18,2699.22
343,2025-11-12 00:00:00,12461,7236,Smartwatch,South,Retail,1,9434.07,6130.52,516.43,2787.11
344,2025-09-08 00:00:00,13911,8277,Tablet 10,West,Retail,2,42023.68,25440.8,3750.79,12832.09
345,2026-01-25 00:00:00,22711,1950,Smart Lock,South,Website,4,35793.75,24988.29,3849.5,6955.96
346,2025-10-28 00:00:00,4012,9975,Action Camera,East,Marketplace,2,24823.31,19053.37,2642.85,3127.1
347,2026-08-20 00:00:00,5694,7661,Surge Protector,North,B2B,3,3843.84,2537.15,200.64,1106.05
348,2026-08-21 00:00:00,8226,918,UPS 1KVA,Central,Retail,4,36513.14,27654.6,2131.97,6726.56
349,2025-06-22 00:00:00,10139,7455,Bluetooth Speaker,South,Retail,1,4425.24,3119.09,442.58,863.56
350,2025-01-23 00:00:00,24244,1645,Studio Headphones,East,Marketplace,1,5696.66,4063.01,317.45,1316.2
351,2025-10-27 00:00:00,5011,6024,Tablet Pro,West,Retail,2,77662.63,65234.27,8209.77,4218.59
352,2025-12-25 00:00:00,22532,1104,Nexora Keyboard,West,B2B,2,2540.1,2003.38,155.61,381.11
353,2026-04-03 00:00:00,12696,4482,Smart Monitor 24,South,Retail,1,12118.34,8475.02,778.4,2864.92
354,2025-11-16 00:00:00,14174,3212,Ultrabook,South,B2B,1,87238.59,59647.72,7409.83,20181.04
355,2025-12-23 00:00:00,15392,4209,UPS 2KVA,East,Website,1,15114.69,12057.02,1027.36,2030.31
356,2025-01-14 00:00:00,19522,4417,Surge Protector,East,Marketplace,4,4129.85,2815.32,216.76,1097.77
357,2026-04-09 00:00:00,10630,3975,Studio Headphones,East,B2B,1,7191.32,4746.49,831.85,1612.98
358,2025-07-20 00:00:00,12530,4157,Security Camera,North,B2B,4,21818.46,15623.51,1429.86,4765.09
359,2025-08-22 00:00:00,16867,4928,Mechanical Keyboard,Central,Marketplace,1,3813.32,2776.39,445.92,591.01
360,2025-09-15 00:00:00,20456,7498,SSD 2TB,South,Marketplace,1,12588.84,8471.6,1383.52,2733.72
361,2025-02-13 00:00:00,14323,7307,Mesh Router,North,Website,2,15014.39,10113.68,1540.03,3360.69
362,2025-10-28 00:00:00,20127,9328,Security Camera,East,Retail,1,5844.39,4617.51,754.57,472.31
363,2025-08-20 00:00:00,16650,5150,Webcam HD,South,Retail,1,2786.05,2312.23,184.42,289.41
364,2025-05-22 00:00:00,3752,8240,Security Camera,West,Marketplace,1,5155.3,3163.02,483.03,1509.24
365,2025-05-30 00:00:00,18249,1596,USB-C Hub,West,Website,1,1764.96,1097.39,98.41,569.16
366,2025-01-21 00:00:00,10581,7642,Tablet 10,Central,Marketplace,1,21778.56,16806.41,1132.5,3839.64
367,2026-06-24 00:00:00,17656,5549,Gaming Laptop,West,Website,4,437025.1,334340.14,53026.73,49658.22
368,2025-06-28 00:00:00,6470,6161,Smart Monitor 27,Central,Retail,1,14942.3,10389.0,1659.9,2893.41
369,2026-06-16 00:00:00,4035,5174,Nexora Mouse,South,Retail,1,771.94,573.58,81.34,117.01
370,2026-05-24 00:00:00,4593,7267,External HDD,South,Marketplace,1,6776.79,4353.19,524.36,1899.24
371,2025-10-06 00:00:00,5908,3770,4K Monitor,North,Retail,1,29895.27,18595.21,2293.15,9006.91
372,2026-05-07 00:00:00,7706,7388,Power Bank,East,Website,1,1981.31,1546.34,245.47,189.51
373,2025-05-09 00:00:00,4712,3523,Creator Laptop,West,Marketplace,1,104605.37,80079.51,6713.44,17812.42
374,2025-04-20 00:00:00,9117,605,Business Laptop 14,South,Website,1,54929.07,36831.77,3913.71,14183.59
375,2026-07-01 00:00:00,20102,7300,Security Camera,South,B2B,2,12055.9,9731.67,655.85,1668.38
376,2026-01-28 00:00:00,11364,9934,Mechanical Keyboard,West,Website,1,3502.99,2329.37,177.02,996.6
377,2026-02-24 00:00:00,963,1554,SSD 2TB,Central,Website,1,12698.96,8560.93,1438.56,2699.48
378,2026-07-16 00:00:00,12187,6436,SSD 2TB,North,Website,1,14610.21,10546.11,1677.08,2387.02
379,2025-01-09 00:00:00,24229,8195,Business Laptop 15,Central,Marketplace,2,116867.9,80041.55,6173.77,30652.58
380,2025-04-15 00:00:00,2864,4101,Action Camera,Central,Marketplace,1,12424.35,10112.27,978.18,1333.9
381,2026-08-08 00:00:00,2051,6470,Nexora Mouse,West,B2B,1,729.96,537.51,45.11,147.35
382,2025-03-20 00:00:00,4213,956,UPS 1KVA,East,Website,4,30489.31,22840.59,2152.58,5496.14
383,2025-09-30 00:00:00,8250,6176,UPS 1KVA,North,B2B,1,7258.2,4568.74,436.16,2253.3
384,2025-01-14 00:00:00,11579,9335,Webcam Pro,North,Retail,1,6603.68,4164.97,785.3,1653.4
385,2025-07-18 00:00:00,441,6684,Nexora Keyboard,South,Website,2,2557.25,1816.99,133.33,606.93
386,2025-04-15 00:00:00,20652,789,USB-C Hub,North,Website,1,1798.51,1324.84,145.02,328.66
387,2025-06-05 00:00:00,8329,9545,Pro Mouse,South,Website,2,2092.43,1445.95,139.19,507.3
388,2026-05-10 00:00:00,9140,7642,Mesh Router,West,Retail,4,41618.8,27772.83,3425.04,10420.93
389,2025-06-17 00:00:00,10320,5466,Security Camera,West,B2B,3,14887.68,10889.98,1524.74,2472.95
390,2026-05-10 00:00:00,4447,3942,Studio Headphones,West,B2B,1,6569.56,4589.79,495.42,1484.35
391,2026-06-29 00:00:00,3148,9478,SSD 2TB,Central,B2B,1,12851.19,8491.0,1407.54,2952.65
392,2025-11-25 00:00:00,7865,6920,Bluetooth Speaker,South,B2B,1,4637.46,2872.13,468.13,1297.2
393,2025-11-24 00:00:00,4142,4834,Business Laptop 14,North,B2B,1,54605.38,35772.66,5254.58,13578.15
394,2025-07-22 00:00:00,12274,6419,Smartphone Pro,Central,Retail,2,89498.11,68233.7,10436.17,10828.24
395,2026-02-10 00:00:00,5045,4646,SSD 1TB,South,Marketplace,2,14884.73,10558.17,1125.32,3201.24
396,2026-05-06 00:00:00,24866,2790,Business Router,West,Marketplace,1,17640.95,10596.14,1009.02,6035.79
397,2026-06-09 00:00:00,8710,3026,Nexora Keyboard,East,B2B,1,1319.34,969.99,119.91,229.44
398,2025-04-29 00:00:00,1130,9642,Bluetooth Speaker,Central,B2B,2,8708.19,6385.94,490.54,1831.71
399,2026-02-22 00:00:00,703,7060,Smart Monitor 24,North,Retail,4,44615.71,35077.17,3040.04,6498.51
400,2025-03-27 00:00:00,2510,1151,Smart Monitor 27,South,Retail,3,51134.97,37832.18,3986.66,9316.13
401,2025-10-26 00:00:00,15317,3259,Surge Protector,East,Website,1,1227.66,917.03,129.08,181.54
402,2025-02-24 00:00:00,4354,510,NAS 2-Bay,Central,Website,2,46244.06,35585.88,2952.06,7706.11
403,2025-12-01 00:00:00,625,6898,Smart Monitor 27,West,B2B,2,34881.12,27088.84,1914.41,5877.87
404,2026-06-02 00:00:00,14834,8496,UPS 2KVA,South,Website,3,49978.24,31619.84,4549.5,13808.9
405,2026-05-12 00:00:00,19881,9664,Mini PC,East,Website,1,39260.69,26853.99,4803.58,7603.12
406,2026-03-11 00:00:00,218,5147,Tablet 10,Central,Marketplace,1,21678.96,15819.84,2195.34,3663.79
407,2025-12-18 00:00:00,14296,6794,Ultrabook,Central,Website,2,162237.11,100980.31,9243.65,52013.15
408,2026-01-15 00:00:00,9527,4437,Wireless Headset,Central,Retail,1,3019.25,1832.24,261.9,925.1
409,2025-03-02 00:00:00,18985,6990,UPS 1KVA,South,Marketplace,4,29529.14,17801.0,1664.46,10063.67
410,2026-03-19 00:00:00,19681,3328,Nexora Mouse,Central,B2B,1,806.82,579.38,46.84,180.6
411,2026-02-19 00:00:00,6108,4204,Studio Headphones,South,Marketplace,4,25874.21,19474.47,2052.59,4347.16
412,2025-03-29 00:00:00,8339,654,Webcam Pro,North,Retail,1,7276.97,4802.4,703.46,1771.11
413,2026-01-20 00:00:00,19717,4120,Smart Monitor 24,West,B2B,2,22690.87,14353.33,2712.13,5625.41
414,2025-08-22 00:00:00,6109,481,Wireless Headset,East,Website,3,9911.93,6298.39,1271.31,2342.23
415,2025-11-06 00:00:00,2502,8558,Nexora Mouse,West,Marketplace,3,2093.04,1300.17,199.52,593.35
416,2026-05-10 00:00:00,10755,733,Fast Charger,North,Website,2,3071.66,1924.68,340.1,806.88
417,2025-07-15 00:00:00,14111,4457,UPS 2KVA,North,Retail,2,29762.18,23605.5,2479.33,3677.34
418,2026-07-12 00:00:00,22631,489,USB-C Hub,West,Marketplace,1,2086.21,1572.95,181.03,332.24
419,2025-09-11 00:00:00,23522,1011,Smart Monitor 24,North,Marketplace,1,10521.84,7218.44,1260.61,2042.79
420,2025-11-08 00:00:00,6024,2060,Tablet 10,East,Retail,4,87038.48,59710.04,8715.64,18612.8
421,2025-01-18 00:00:00,13930,4945,UPS 1KVA,West,Website,3,20545.69,16617.46,2618.26,1309.96
422,2025-03-16 00:00:00,15006,853,Fast Charger,West,Retail,1,1354.29,1016.24,121.53,216.52
423,2025-06-21 00:00:00,5757,997,External HDD,East,B2B,1,5781.85,3698.94,460.1,1622.81
424,2026-08-18 00:00:00,3733,2414,Smartphone Pro,East,Retail,4,201893.8,164263.44,12879.3,24751.06
425,2025-06-08 00:00:00,13615,1789,Creator Laptop,East,Retail,1,105465.87,81020.59,5573.18,18872.1
426,2025-08-29 00:00:00,24742,1685,Bluetooth Speaker,North,Marketplace,1,4323.16,2834.15,291.43,1197.58
427,2026-06-04 00:00:00,667,8352,Business Router,North,Marketplace,4,71717.92,57107.94,4206.01,10403.96
428,2025-07-13 00:00:00,704,5629,WiFi Router,West,Marketplace,2,7496.89,5238.1,426.25,1832.54
429,2026-05-10 00:00:00,10099,1281,Nexora Keyboard,Central,B2B,2,2995.42,2483.41,234.1,277.92
430,2025-03-14 00:00:00,13359,2246,SSD 1TB,West,Retail,2,13658.38,10691.24,1529.92,1437.22
431,2025-03-22 00:00:00,16105,6915,Mechanical Keyboard,South,Website,3,10439.69,6982.25,908.94,2548.49
432,2025-01-08 00:00:00,4769,4691,SSD 2TB,East,Marketplace,2,21327.18,16763.81,1675.96,2887.41
433,2025-03-17 00:00:00,21110,8502,Mesh Router,South,B2B,3,25195.67,16611.63,1528.29,7055.75
434,2026-01-03 00:00:00,17848,933,Wireless Headset,East,Marketplace,3,9114.59,7306.68,785.18,1022.73
435,2025-02-25 00:00:00,2901,486,Ultrabook,East,B2B,1,71877.35,48779.98,7114.16,15983.22
436,2026-01-08 00:00:00,11957,2744,USB-C Hub,North,B2B,2,4256.73,3196.18,224.83,835.73
437,2025-12-31 00:00:00,5244,1807,Smartphone A,North,Marketplace,1,18084.75,11852.12,1576.34,4656.3
438,2025-05-23 00:00:00,4304,6592,UPS 1KVA,East,Website,2,13323.92,10013.81,1342.91,1967.2
439,2025-01-23 00:00:00,945,3760,Mechanical Keyboard,West,Website,1,3492.8,2278.47,358.28,856.05
440,2025-04-09 00:00:00,1721,1651,Business Laptop 15,East,Marketplace,4,234129.93,145795.84,30161.95,58172.15
441,2025-03-29 00:00:00,14619,99,UPS 2KVA,South,B2B,1,13364.84,8643.53,876.42,3844.88
442,2025-11-18 00:00:00,16288,4692,Smart Monitor 27,West,Marketplace,1,17119.37,13749.17,1428.69,1941.51
443,2026-07-21 00:00:00,16918,4539,Wireless Headset,East,B2B,1,3359.16,2123.24,203.11,1032.8
444,2025-09-22 00:00:00,10190,6338,Mini PC,West,Marketplace,2,69660.89,54382.37,3583.43,11695.1
445,2026-01-21 00:00:00,5225,7291,Tablet 10,South,B2B,1,22089.04,18008.7,1836.49,2243.84
446,2025-07-04 00:00:00,20567,4267,Power Bank,Central,Website,2,3244.54,2181.12,315.32,748.1
447,2025-02-25 00:00:00,3301,3198,Smart Monitor 27,South,Website,1,14759.66,11830.89,951.97,1976.81
448,2025-05-13 00:00:00,6996,9913,UPS 2KVA,Central,Marketplace,1,12682.19,8440.75,1166.99,3074.44
449,2025-10-19 00:00:00,21011,5755,Tablet 10,West,Marketplace,1,23693.49,16308.62,1955.04,5429.82
450,2026-06-07 00:00:00,23950,1606,Smart Monitor 24,North,Retail,1,11648.57,9400.06,1167.29,1081.23
451,2025-06-01 00:00:00,2745,3523,UPS 2KVA,East,B2B,2,26536.97,20067.17,3397.44,3072.36
452,2026-08-22 00:00:00,1151,3536,Smart Lock,East,Website,1,9008.43,6579.69,996.18,1432.56
453,2026-01-24 00:00:00,3436,282,Mini PC,East,Retail,4,146090.17,90016.98,9819.92,46253.27
454,2025-08-05 00:00:00,18893,3994,Nexora Mouse,East,Marketplace,1,701.39,581.88,42.73,76.78
455,2026-01-14 00:00:00,11062,2615,Smartphone Pro,East,Website,1,45797.88,27561.48,2590.34,15646.05
456,2026-03-01 00:00:00,12661,4416,Smartphone A,Central,Retail,2,39801.29,28675.61,4558.05,6567.63
457,2026-02-22 00:00:00,5580,5684,Wireless Headset,North,Retail,2,6086.46,4772.99,716.2,597.27
458,2026-06-11 00:00:00,11814,1135,Fitness Band,East,Retail,2,6227.65,4415.19,401.73,1410.73
459,2026-02-07 00:00:00,2349,6746,Mesh Router,Central,B2B,1,8706.48,5341.75,839.14,2525.6
460,2025-01-17 00:00:00,16186,6455,USB-C Hub,South,B2B,1,1784.05,1392.94,113.77,277.34
461,2025-08-18 00:00:00,16712,865,SSD 1TB,East,Website,4,26113.6,21503.25,3080.51,1529.84
462,2026-07-07 00:00:00,9940,8497,Wireless Headset,South,Retail,2,6952.14,5688.85,597.14,666.15
463,2025-05-06 00:00:00,21593,1266,SSD 2TB,South,Marketplace,2,24951.52,19299.31,2830.87,2821.34
464,2025-10-31 00:00:00,8554,9909,Creator Laptop,South,Website,1,109028.82,76455.09,13874.59,18699.14
465,2025-11-01 00:00:00,1798,2189,Nexora Mouse,North,Retail,3,2103.01,1416.16,162.69,524.16
466,2025-12-05 00:00:00,23419,5772,UPS 2KVA,Central,Website,4,57688.49,38335.39,5557.47,13795.63
467,2026-06-13 00:00:00,24676,5393,Studio Headphones,Central,B2B,2,12907.15,10198.6,1626.97,1081.57
468,2025-11-25 00:00:00,8205,1545,Smartphone Pro,South,Marketplace,3,144579.52,86940.59,17529.14,40109.8
469,2025-01-01 00:00:00,4286,9545,Bluetooth Speaker,South,B2B,2,7844.3,5836.21,1007.57,1000.52
470,2025-05-28 00:00:00,3010,908,UPS 1KVA,East,Website,1,7716.56,4785.35,717.22,2213.99
471,2026-01-19 00:00:00,9257,7231,SSD 2TB,South,B2B,2,27994.37,21142.83,2653.26,4198.29
