customer_id,name,segment,region,last_purchase,orders_count,lifetime_value,risk_score
407,Customer 00407,Enterprise,North,2026-03-31,3,15008.13,65.8
408,Customer 00408,Consumer,West,2026-09-26,4,9801.45,71.9
409,Customer 00409,SMB,East,2026-04-14,4,12888.83,82.3
410,Customer 00410,Consumer,Central,2026-04-15,4,20594.63,67.6
411,Customer 00411,Consumer,West,2026-05-04,5,8502.33,69.1
412,Customer 00412,Consumer,West,2026-03-14,6,5691.12,60.0
413,Customer 00413,Consumer,Central,2026-04-15,8,6996.4,11.8
414,Customer 00414,SMB,East,2026-06-27,7,14139.77,39.2
415,Customer 00415,Consumer,East,2026-08-11,7,27397.1,51.7
416,Customer 00416,Consumer,East,2026-07-30,9,4019.26,66.4
417,Customer 00417,Consumer,East,2026-05-18,9,2202.94,44.0
418,Customer 00418,Consumer,South,2026-05-12,7,5313.98,43.9
419,Customer 00419,Consumer,Central,2026-07-25,4,4377.55,62.1
420,Customer 00420,Consumer,West,2026-06-05,7,18966.45,64.5
421,Customer 00421,Consumer,West,2026-09-05,10,15615.3,39.6
422,Customer 00422,Consumer,East,2026-06-01,7,12544.65,46.4
423,Customer 00423,Consumer,East,2026-05-23,6,10577.59,49.8
424,Customer 00424,Enterprise,Central,2026-07-11,5,12967.84,54.5
425,Customer 00425,Consumer,West,2026-08-31,9,10726.51,44.0
426,Customer 00426,Enterprise,North,2026-09-16,6,70923.93000000001,79.1
427,Customer 00427,Consumer,South,2026-07-08,4,8572.18,84.6
428,Customer 00428,SMB,Central,2026-05-08,6,4873.95,59.9
429,Customer 00429,Consumer,Central,2026-08-11,3,4877.9,63.3
430,Customer 00430,SMB,West,2026-03-05,4,6128.35,50.4
431,Customer 00431,SMB,North,2026-04-03,7,15357.55,48.2
432,Customer 00432,Consumer,North,2026-09-23,5,49245.2,93.2
433,Customer 00433,Consumer,East,2026-09-30,7,93065.07,72.0
434,Customer 00434,Consumer,West,2026-07-19,3,3970.41,84.1
435,Customer 00435,SMB,West,2026-03-14,6,11482.55,72.9
436,Customer 00436,Consumer,North,2026-06-21,3,5332.55,87.5
437,Customer 00437,Consumer,North,2026-09-11,10,36366.62,53.6
438,Customer 00438,SMB,North,2026-08-31,7,9722.71,54.6
439,Customer 00439,Consumer,Central,2026-04-20,4,8706.43,82.0
440,Customer 00440,Consumer,North,2026-04-19,6,5358.01,43.7
441,Customer 00441,Enterprise,East,2026-03-21,4,13425.17,61.7
442,Customer 00442,SMB,East,2026-08-11,8,22832.14,42.9
443,Customer 00443,SMB,North,2026-09-30,9,131888.69,31.5
444,Customer 00444,Consumer,South,2026-05-17,7,4342.29,40.6
445,Customer 00445,Consumer,Central,2026-08-24,7,31478.38,43.1
446,Customer 00446,Consumer,North,2026-05-13,4,15770.6,72.3
447,Customer 00447,Consumer,East,2026-08-12,5,8533.73,66.3
448,Customer 00448,SMB,North,2026-07-12,7,5810.84,45.3
449,Customer 00449,Consumer,Central,2026-09-10,10,9159.14,34.2
450,Customer 00450,SMB,East,2026-08-01,7,10476.41,62.0
451,Customer 00451,Consumer,East,2026-09-25,11,88270.52,31.0
452,Customer 00452,Consumer,North,2026-09-26,8,12319.21,52.4
453,Customer 00453,SMB,South,2026-05-27,8,7946.02,51.8
454,Customer 00454,Enterprise,West,2026-03-19,7,7393.61,43.2
455,Customer 00455,Consumer,North,2026-09-03,7,65075.69,59.6
456,Customer 00456,Consumer,Central,2026-04-25,5,16129.14,70.7
457,Customer 00457,Consumer,East,2026-05-31,8,15642.51,43.4
458,Customer 00458,Consumer,South,2026-09-02,8,56409.380000000005,30.6
459,Customer 00459,Consumer,South,2026-06-10,3,24542.97,82.5
460,Customer 00460,Consumer,Central,2026-08-23,9,11220.57,44.3
461,Customer 00461,SMB,West,2026-06-15,6,12633.18,50.4
462,Customer 00462,Consumer,South,2026-09-26,5,26901.91,70.8
463,Customer 00463,SMB,North,2026-04-23,5,16034.75,58.7
464,Customer 00464,Consumer,Central,2026-09-28,6,69608.78,78.0
465,Customer 00465,Consumer,Central,2026-03-05,4,2788.56,83.0
466,Customer 00466,Enterprise,West,2026-05-04,9,4725.92,21.7
467,Customer 00467,Consumer,East,2026-06-23,5,11285.58,69.7
468,Customer 00468,SMB,North,2026-08-19,5,5321.11,65.5
469,Customer 00469,SMB,Central,2026-09-21,10,18691.93,38.7
470,Customer 00470,SMB,Central,2026-04-16,5,2725.59,64.2
471,Customer 00471,SMB,South,2026-09-26,10,58693.549999999996,50.0
472,Customer 00472,Consumer,Central,2026-06-07,5,5784.69,54.1
473,Customer 00473,Consumer,Central,2026-06-26,8,5443.81,27.2
474,Customer 00474,Consumer,West,2026-04-02,12,8503.4,1.8
475,Customer 00475,Consumer,North,2026-08-17,6,2436.14,55.3
476,Customer 00476,Consumer,South,2026-05-09,10,9377.25,41.8
477,Customer 00477,Consumer,West,2026-07-17,8,11412.16,61.2
478,Customer 00478,SMB,West,2026-09-01,8,375189.23,41.9
479,Customer 00479,SMB,North,2026-09-19,3,27830.6,76.1
480,Customer 00480,Consumer,North,2026-06-28,5,1059.05,80.9
481,Customer 00481,Consumer,North,2026-05-31,6,20340.19,47.0
482,Customer 00482,Consumer,North,2026-07-19,4,8981.68,76.5
483,Customer 00483,Consumer,South,2026-08-17,6,6974.8,52.0
484,Customer 00484,SMB,North,2026-09-08,9,70479.1,61.8
485,Customer 00485,Consumer,North,2026-08-25,9,9985.41,55.4
486,Customer 00486,Consumer,West,2026-09-20,5,7188.85,74.8
487,Customer 00487,Consumer,Central,2026-07-09,3,1874.64,85.8
488,Customer 00488,Consumer,North,2026-08-10,7,10283.07,46.0
489,Customer 00489,Enterprise,North,2026-03-26,3,12942.85,82.1
490,Customer 00490,Consumer,South,2026-07-16,4,8667.76,82.9
491,Customer 00491,Consumer,West,2026-09-21,5,101656.26999999999,70.0
492,Customer 00492,Consumer,North,2026-03-30,6,23976.79,37.9
493,Customer 00493,Consumer,East,2026-08-06,7,6484.13,56.8
494,Customer 00494,Consumer,Central,2026-08-23,5,9661.9,45.7
495,Customer 00495,Consumer,Central,2026-03-09,10,13912.6,13.8
496,Customer 00496,Consumer,South,2026-06-24,6,18129.06,45.9
497,Customer 00497,Consumer,East,2026-05-15,1,7173.45,80.0
498,Customer 00498,Enterprise,North,2026-09-23,7,268953.68000000005,64.2
499,Customer 00499,Consumer,Central,2026-06-10,4,13637.23,58.3
500,Customer 00500,Enterprise,North,2026-03-11,6,8497.98,67.6
501,Customer 00501,Consumer,East,2026-04-03,5,3891.91,58.3
502,Customer 00502,SMB,West,2026-09-07,7,34584.1,78.9
503,Customer 00503,Consumer,Central,2026-05-08,4,5248.49,51.6
504,Customer 00504,Consumer,South,2026-07-05,4,20170.38,86.7
505,Customer 00505,SMB,North,2026-03-23,4,3414.41,92.3
506,Customer 00506,Enterprise,South,2026-08-29,4,14183.38,71.1
507,Customer 00507,SMB,Central,2026-04-16,5,3953.92,70.7
508,Customer 00508,SMB,South,2026-07-11,5,5496.23,63.1
509,Customer 00509,Consumer,Central,2026-05-09,4,7285.86,60.0
510,Customer 00510,Enterprise,West,2026-08-27,4,7983.84,72.6
511,Customer 00511,SMB,West,2026-08-08,10,8037.51,49.9
512,Customer 00512,Enterprise,East,2026-04-15,7,15252.51,43.4
513,Customer 00513,SMB,North,2026-05-16,5,6610.21,60.8
514,Customer 00514,Consumer,Central,2026-04-07,9,2783.8,26.0
515,Customer 00515,Consumer,North,2026-06-16,8,13497.36,46.6
516,Customer 00516,SMB,West,2026-08-27,9,46234.75,53.6
517,Customer 00517,SMB,West,2026-07-18,5,21662.84,57.1
518,Customer 00518,Consumer,North,2026-06-28,11,22584.95,8.8
519,Customer 00519,SMB,East,2026-09-02,7,34442.71,49.8
520,Customer 00520,Consumer,West,2026-04-22,9,8434.99,36.1
521,Customer 00521,Consumer,South,2026-09-20,10,210919.19999999998,47.5
522,Customer 00522,Consumer,East,2026-06-03,6,13831.34,71.1
523,Customer 00523,SMB,East,2026-09-20,12,43858.01,1.9
524,Customer 00524,Consumer,West,2026-09-15,9,15562.94,45.6
525,Customer 00525,Consumer,West,2026-07-17,8,10429.57,32.0
526,Customer 00526,Consumer,East,2026-07-26,6,8722.03,60.7
527,Customer 00527,Consumer,West,2026-05-17,5,16671.33,80.5
528,Customer 00528,Consumer,South,2026-03-08,5,26769.35,59.4
529,Customer 00529,Consumer,Central,2026-05-19,5,24760.97,42.8
530,Customer 00530,Consumer,South,2026-09-12,8,280596.77999999997,34.6
531,Customer 00531,Consumer,West,2026-03-25,2,5212.29,93.9
532,Customer 00532,Consumer,Central,2026-08-06,7,8780.75,49.5
533,Customer 00533,Enterprise,West,2026-03-27,9,7114.57,22.0
534,Customer 00534,Consumer,Central,2026-03-26,4,5958.82,76.5
535,Customer 00535,Consumer,West,2026-09-14,11,16687.21,10.6
536,Customer 00536,Consumer,Central,2026-04-03,7,8986.53,49.4
537,Customer 00537,Consumer,Central,2026-09-14,8,252222.39,57.2
538,Customer 00538,Consumer,South,2026-09-17,7,362288.49,61.1
539,Customer 00539,Consumer,West,2026-04-30,4,11379.05,78.8
540,Customer 00540,Consumer,Central,2026-09-24,6,211582.48,72.9
541,Customer 00541,Consumer,North,2026-09-13,5,17565.65,66.2
542,Customer 00542,SMB,South,2026-03-12,4,9978.35,51.5
543,Customer 00543,Consumer,West,2026-03-30,5,10742.46,62.0
544,Customer 00544,SMB,North,2026-09-07,8,220735.42,39.8
545,Customer 00545,Consumer,North,2026-08-20,4,16459.77,87.5
546,Customer 00546,SMB,North,2026-08-21,4,29079.53,80.7
547,Customer 00547,Consumer,Central,2026-09-21,4,60958.79,100.0
548,Customer 00548,Consumer,West,2026-06-29,3,35119.22,85.1
549,Customer 00549,Enterprise,Central,2026-09-21,8,20238.49,62.7
550,Customer 00550,SMB,West,2026-03-21,6,18042.59,33.3
551,Customer 00551,Consumer,West,2026-05-06,14,18591.63,0.4
552,Customer 00552,SMB,Central,2026-04-22,5,10470.92,57.4
553,Customer 00553,Consumer,West,2026-04-22,6,25611.0,67.0
554,Customer 00554,Consumer,West,2026-03-29,6,29118.06,50.9
555,Customer 00555,Consumer,East,2026-03-16,7,1818.47,49.2
556,Customer 00556,Consumer,North,2026-09-14,10,129313.78,33.9
557,Customer 00557,SMB,West,2026-09-04,6,51758.759999999995,66.7
558,Customer 00558,SMB,East,2026-07-04,4,12635.53,66.9
559,Customer 00559,Consumer,South,2026-06-12,5,7422.21,60.2
560,Customer 00560,Consumer,East,2026-05-06,10,7131.18,35.3
561,Customer 00561,SMB,South,2026-09-30,5,21385.86,81.5
562,Customer 00562,SMB,East,2026-04-21,4,24257.19,96.0
563,Customer 00563,SMB,East,2026-08-05,6,10550.3,50.9
564,Customer 00564,Consumer,South,2026-06-02,2,8697.28,91.7
565,Customer 00565,SMB,South,2026-03-07,4,14341.94,77.0
566,Customer 00566,Consumer,Central,2026-03-16,4,9333.53,73.2
567,Customer 00567,SMB,East,2026-05-30,6,14993.91,58.6
568,Customer 00568,Consumer,South,2026-09-10,4,30314.590000000004,55.9
569,Customer 00569,Consumer,East,2026-04-03,7,25667.51,43.0
570,Customer 00570,Consumer,South,2026-05-31,9,6588.85,49.4
571,Customer 00571,Consumer,East,2026-05-02,7,5509.05,56.1
572,Customer 00572,Consumer,North,2026-07-29,9,8094.24,44.9
573,Customer 00573,SMB,East,2026-04-19,6,5115.51,72.7
574,Customer 00574,Consumer,South,2026-06-15,4,32103.79,62.4
575,Customer 00575,SMB,East,2026-06-30,8,15170.98,41.2
576,Customer 00576,SMB,West,2026-08-25,5,7688.53,67.4
577,Customer 00577,SMB,Central,2026-08-29,7,34546.47,47.9
578,Customer 00578,Consumer,East,2026-07-26,4,10867.14,82.8
579,Customer 00579,SMB,Central,2026-09-05,10,443110.14,45.9
580,Customer 00580,Enterprise,East,2026-07-31,9,4638.03,31.5
581,Customer 00581,Consumer,West,2026-08-29,3,3852.32,75.2
582,Customer 00582,SMB,West,2026-06-25,4,11995.73,96.2
583,Customer 00583,Consumer,Central,2026-08-22,7,4823.71,48.4
584,Customer 00584,Consumer,East,2026-03-05,3,3542.65,77.0
585,Customer 00585,Consumer,Central,2026-06-01,4,21374.24,89.7
586,Customer 00586,Consumer,South,2026-08-28,3,7779.38,64.9
587,Customer 00587,Consumer,South,2026-09-03,8,78912.89,42.8
588,Customer 00588,Consumer,Central,2026-03-13,6,13348.69,71.2
589,Customer 00589,Consumer,West,2026-07-17,9,3906.94,13.6
590,Customer 00590,Enterprise,East,2026-03-13,4,8139.49,94.5
591,Customer 00591,SMB,North,2026-05-17,6,3894.15,55.8
592,Customer 00592,Consumer,North,2026-05-02,9,5485.36,41.7
593,Customer 00593,Consumer,South,2026-07-15,6,38620.16,53.1
594,Customer 00594,Consumer,East,2026-09-15,7,338862.43,48.3
595,Customer 00595,SMB,Central,2026-05-26,5,6806.66,87.8
596,Customer 00596,Consumer,East,2026-09-15,5,7563.54,77.1
597,Customer 00597,Consumer,Central,2026-09-25,8,201309.03999999998,51.8
598,Customer 00598,SMB,North,2026-03-24,8,10056.38,60.9
599,Customer 00599,Consumer,West,2026-08-10,5,16555.7,71.1
600,Customer 00600,Consumer,North,2026-06-23,6,10718.07,57.0
601,Customer 00601,Consumer,East,2026-08-10,3,4858.17,70.1
602,Customer 00602,Consumer,North,2026-06-19,7,8127.34,49.5
603,Customer 00603,Enterprise,East,2026-09-07,5,14954.66,90.9
604,Customer 00604,Enterprise,South,2026-09-26,8,17524.55,42.7
605,Customer 00605,Consumer,West,2026-05-06,3,12040.04,77.7
606,Customer 00606,Consumer,North,2026-08-25,7,22839.37,63.4
607,Customer 00607,Consumer,South,2026-08-28,6,8941.58,64.0
608,Customer 00608,Consumer,West,2026-05-02,7,46920.34,42.0
609,Customer 00609,Consumer,West,2026-09-11,8,9587.83,46.8
610,Customer 00610,Consumer,West,2026-09-07,7,401347.19999999995,54.5
611,Customer 00611,Consumer,Central,2026-09-25,8,34928.46,43.2
612,Customer 00612,Enterprise,West,2026-05-22,5,18958.8,63.7
613,Customer 00613,Consumer,South,2026-03-22,7,51746.01,39.8
614,Customer 00614,Consumer,South,2026-05-15,6,5067.88,77.2
615,Customer 00615,Consumer,West,2026-09-15,7,62471.630000000005,48.5
616,Customer 00616,Consumer,West,2026-09-18,8,16922.120000000003,46.1
617,Customer 00617,Enterprise,Central,2026-06-05,8,9179.11,40.2
618,Customer 00618,Consumer,West,2026-06-26,4,10419.81,66.9
619,Customer 00619,SMB,North,2026-04-04,6,5191.26,55.5
620,Customer 00620,Consumer,South,2026-05-13,4,13430.34,70.1
621,Customer 00621,Enterprise,Central,2026-08-12,8,10557.54,17.2
622,Customer 00622,SMB,East,2026-06-19,2,18830.67,100.0
623,Customer 00623,Consumer,West,2026-08-22,4,2570.14,93.7
624,Customer 00624,Consumer,East,2026-06-17,7,12716.9,48.6
625,Customer 00625,SMB,East,2026-09-08,4,90786.45,89.0
626,Customer 00626,Consumer,Central,2026-07-27,7,8744.31,64.7
627,Customer 00627,Enterprise,East,2026-09-02,5,13566.77,62.5
628,Customer 00628,Consumer,West,2026-07-29,5,13621.83,84.1
629,Customer 00629,Consumer,West,2026-07-15,6,4572.17,33.4
630,Customer 00630,SMB,Central,2026-04-09,7,4925.7,34.2
631,Customer 00631,Enterprise,South,2026-07-30,6,5196.05,51.3
632,Customer 00632,SMB,Central,2026-05-28,6,8486.97,54.8
633,Customer 00633,Consumer,South,2026-09-03,7,42256.520000000004,52.4
634,Customer 00634,SMB,West,2026-08-10,3,2949.7,75.4
635,Customer 00635,Consumer,North,2026-07-11,2,17857.35,81.9
636,Customer 00636,SMB,South,2026-09-26,9,136429.31,53.8
637,Customer 00637,Consumer,North,2026-07-12,8,12792.59,25.9
638,Customer 00638,SMB,South,2026-03-24,6,9159.53,68.7
639,Customer 00639,Consumer,North,2026-07-30,3,12020.05,75.4
640,Customer 00640,Consumer,Central,2026-06-05,6,8203.85,24.5
641,Customer 00641,SMB,South,2026-09-18,6,22894.04,66.7
642,Customer 00642,Consumer,Central,2026-09-28,9,49815.2,49.5
643,Customer 00643,Consumer,South,2026-04-20,6,15152.05,39.3
644,Customer 00644,Consumer,West,2026-07-13,4,42389.2,75.9
645,Customer 00645,Consumer,East,2026-04-13,4,14894.12,87.8
646,Customer 00646,SMB,North,2026-07-30,6,14730.38,64.4
647,Customer 00647,Consumer,West,2026-09-15,7,51915.15,51.1
648,Customer 00648,Consumer,Central,2026-07-14,3,16436.74,71.4
649,Customer 00649,Consumer,North,2026-07-04,4,9188.01,65.0
650,Customer 00650,Consumer,South,2026-04-17,5,5451.36,62.9
651,Customer 00651,Consumer,East,2026-07-20,7,8525.45,67.2
652,Customer 00652,Consumer,South,2026-08-05,7,9864.29,35.9
653,Customer 00653,Enterprise,East,2026-04-21,9,7032.79,27.6
654,Customer 00654,SMB,East,2026-06-25,4,15892.76,63.7
655,Customer 00655,SMB,West,2026-09-30,8,61769.63,61.9
656,Customer 00656,SMB,Central,2026-05-20,4,10772.72,83.3
657,Customer 00657,Consumer,East,2026-03-06,5,5645.68,62.3
658,Customer 00658,SMB,East,2026-06-24,4,6669.33,62.5
659,Customer 00659,Consumer,West,2026-09-19,7,44402.45,79.7
660,Customer 00660,SMB,West,2026-09-28,5,242296.24,87.7
661,Customer 00661,Consumer,Central,2026-09-06,8,17107.670000000002,36.5
662,Customer 00662,Consumer,East,2026-03-16,7,2644.16,68.4
663,Customer 00663,SMB,West,2026-08-08,10,6041.42,48.1
664,Customer 00664,SMB,North,2026-07-03,6,8335.61,66.1
665,Customer 00665,SMB,North,2026-09-19,5,24658.28,71.5
666,Customer 00666,Consumer,East,2026-03-05,5,9794.49,73.3
667,Customer 00667,Consumer,South,2026-06-17,5,12642.69,60.3
668,Customer 00668,SMB,West,2026-09-21,9,19954.17,28.7
669,Customer 00669,Consumer,Central,2026-08-30,8,5401.77,63.1
670,Customer 00670,Consumer,East,2026-08-31,7,11399.55,27.1
671,Customer 00671,Enterprise,North,2026-07-18,4,8515.52,97.1
672,Customer 00672,Consumer,East,2026-04-21,6,11714.68,59.0
673,Customer 00673,Consumer,West,2026-03-05,7,8551.28,42.8
674,Customer 00674,SMB,West,2026-08-24,9,11963.17,37.6
675,Customer 00675,SMB,Central,2026-03-10,3,7718.5,88.4
676,Customer 00676,Consumer,Central,2026-09-06,8,10034.54,44.4
677,Customer 00677,Consumer,Central,2026-04-01,4,2560.9,91.2
678,Customer 00678,Enterprise,East,2026-07-07,5,4536.79,62.6
679,Customer 00679,Consumer,West,2026-07-06,3,6239.18,78.5
680,Customer 00680,Consumer,East,2026-06-11,2,8024.83,100.0
681,Customer 00681,Consumer,East,2026-09-18,3,52763.369999999995,80.7
682,Customer 00682,Consumer,East,2026-03-19,7,14977.56,35.8
683,Customer 00683,Consumer,South,2026-04-05,8,11388.52,25.6
684,Customer 00684,Consumer,South,2026-04-08,5,8130.78,68.9
685,Customer 00685,Consumer,West,2026-07-15,6,4937.7,65.9
686,Customer 00686,SMB,North,2026-03-15,8,20588.6,52.6
687,Customer 00687,Consumer,Central,2026-03-14,3,35364.59,67.2
688,Customer 00688,SMB,West,2026-07-14,4,17711.63,85.5
689,Customer 00689,Consumer,East,2026-07-26,5,24303.4,61.4
690,Customer 00690,Consumer,Central,2026-06-23,9,22129.33,45.0
691,Customer 00691,Consumer,West,2026-04-20,7,3126.42,35.9
692,Customer 00692,Consumer,South,2026-05-27,6,3150.78,59.5
693,Customer 00693,Consumer,North,2026-05-10,7,9504.34,45.0
694,Customer 00694,Enterprise,East,2026-07-08,7,14588.81,67.0
695,Customer 00695,Consumer,North,2026-09-26,9,194294.54,36.6
696,Customer 00696,Consumer,Central,2026-08-23,2,8477.17,93.6
697,Customer 00697,Consumer,South,2026-09-16,10,13520.93,11.8
698,Customer 00698,Enterprise,East,2026-08-20,8,7248.42,47.9
699,Customer 00699,Consumer,South,2026-09-16,8,14248.34,71.6
700,Customer 00700,SMB,South,2026-09-17,6,15657.07,69.5
701,Customer 00701,Consumer,Central,2026-09-08,11,11264.150000000001,30.3
702,Customer 00702,Consumer,East,2026-05-11,7,17278.66,52.9
703,Customer 00703,Consumer,South,2026-09-30,7,77098.51,74.4
704,Customer 00704,Consumer,South,2026-08-18,5,4506.06,54.1
705,Customer 00705,Consumer,East,2026-04-10,5,11126.79,52.4
706,Customer 00706,SMB,South,2026-03-09,8,6520.94,27.3
707,Customer 00707,Consumer,Central,2026-09-04,8,20759.92,70.2
708,Customer 00708,SMB,North,2026-07-12,7,8487.5,46.1
709,Customer 00709,Consumer,East,2026-09-09,12,17898.11,25.2
710,Customer 00710,Consumer,North,2026-09-28,4,18735.88,84.3
711,Customer 00711,Consumer,Central,2026-07-16,4,15429.69,66.0
712,Customer 00712,Enterprise,West,2026-05-09,7,19172.68,51.8
713,Customer 00713,Consumer,Central,2026-08-20,5,9053.67,78.7
714,Customer 00714,Consumer,North,2026-09-30,9,63396.58,71.3
715,Customer 00715,Consumer,South,2026-07-18,4,13531.63,72.9
716,Customer 00716,Consumer,Central,2026-09-20,8,44792.66,53.7
717,Customer 00717,SMB,South,2026-04-23,7,21006.67,68.7
718,Customer 00718,Consumer,North,2026-09-20,10,20495.78,32.6
719,Customer 00719,SMB,East,2026-09-25,5,16268.02,63.9
720,Customer 00720,Consumer,South,2026-06-21,8,2685.55,28.4
721,Customer 00721,SMB,Central,2026-04-15,2,14143.71,79.6
722,Customer 00722,SMB,Central,2026-07-25,5,31212.08,67.3
723,Customer 00723,Consumer,South,2026-09-18,3,190196.63999999998,87.0
724,Customer 00724,Consumer,South,2026-09-07,4,44463.66,92.6
725,Customer 00725,Consumer,East,2026-03-19,11,7930.32,12.4
726,Customer 00726,Consumer,North,2026-04-10,4,7956.04,95.4
727,Customer 00727,Consumer,Central,2026-09-24,6,41570.59,64.7
728,Customer 00728,Consumer,East,2026-04-21,7,16895.24,40.7
729,Customer 00729,Enterprise,East,2026-08-23,13,8527.16,18.1
730,Customer 00730,SMB,South,2026-09-08,8,7941.6900000000005,39.9
731,Customer 00731,Consumer,West,2026-07-16,3,17875.13,65.3
732,Customer 00732,Consumer,South,2026-06-03,5,16007.94,61.9
733,Customer 00733,Enterprise,West,2026-03-19,6,3852.82,51.1
734,Customer 00734,Consumer,West,2026-09-01,5,8763.41,66.9
735,Customer 00735,SMB,West,2026-03-21,4,10980.09,72.2
736,Customer 00736,Consumer,East,2026-06-27,2,15627.36,55.8
737,Customer 00737,Consumer,North,2026-03-07,8,2780.79,32.5
738,Customer 00738,Consumer,West,2026-09-25,7,89602.07,71.2
739,Customer 00739,Consumer,South,2026-03-23,8,8546.99,54.1
740,Customer 00740,Consumer,South,2026-07-17,4,6403.72,64.9
741,Customer 00741,Consumer,East,2026-06-14,2,10014.49,80.9
742,Customer 00742,Consumer,North,2026-03-18,3,26404.1,94.1
743,Customer 00743,SMB,South,2026-03-12,10,6083.79,56.5
744,Customer 00744,Consumer,Central,2026-04-27,6,5559.61,47.8
745,Customer 00745,Consumer,North,2026-09-29,6,27141.21,54.6
746,Customer 00746,SMB,North,2026-03-08,6,4059.33,53.7
747,Customer 00747,SMB,East,2026-07-31,4,15929.65,91.8
